member_id,branch_id,plan_id,expiring_payment_id,expiry_date,renewed,observable
M04490,B05,P5,PAY004490,2026-03-19,0,1
M04491,B05,P1,PAY004491,2025-04-07,0,1
M04492,B05,P1,PAY004492,2025-04-10,1,1
M04492,B05,P1,PAY007434,2025-05-20,1,1
M04492,B05,P1,PAY008195,2025-06-21,1,1
M04492,B05,P1,PAY008694,2025-07-28,0,1
M04493,B05,P4,PAY004493,2025-09-30,1,1
M04493,B05,P4,PAY010190,2026-04-04,1,1
M04494,B05,P4,PAY004494,2025-09-06,1,1
M04494,B05,P4,PAY009849,2026-03-01,0,1
M04495,B05,P5,PAY004495,2026-03-31,1,1
M04496,B05,P4,PAY004496,2025-09-11,0,1
M04497,B05,P3,PAY004497,2025-06-16,0,1
M04498,B05,P3,PAY004498,2025-06-24,0,1
M04499,B05,P1,PAY004499,2025-04-30,0,1
M04500,B05,P2,PAY004500,2025-04-22,0,1
M04501,B05,P5,PAY004501,2026-03-09,0,1
M04502,B05,P3,PAY004502,2025-06-23,1,1
M04502,B05,P3,PAY008728,2025-10-03,1,1
M04502,B05,P3,PAY010225,2026-01-10,0,1
M04503,B05,P4,PAY004503,2025-09-08,0,1
M04504,B05,P1,PAY004504,2025-04-17,1,1
M04504,B05,P1,PAY007583,2025-05-19,1,1
M04504,B05,P1,PAY008182,2025-06-21,1,1
M04504,B05,P1,PAY008695,2025-07-18,1,1
M04504,B05,P1,PAY009150,2025-08-25,1,1
M04504,B05,P3,PAY009702,2025-11-26,1,1
M04504,B05,P3,PAY010886,2026-02-21,1,1
M04504,B05,P3,PAY011953,2026-05-20,0,1
M04505,B05,P1,PAY004505,2025-04-15,1,1
M04505,B05,P1,PAY007540,2025-05-21,1,1
M04505,B05,P1,PAY008215,2025-06-16,0,1
M04506,B05,P1,PAY004506,2025-04-24,1,1
M04506,B05,P1,PAY007733,2025-05-23,1,1
M04506,B05,P1,PAY008248,2025-06-23,0,1
M04507,B05,P4,PAY004507,2025-09-24,1,1
M04507,B05,P4,PAY010097,2026-03-30,0,1
M04508,B05,P3,PAY004508,2025-06-11,0,1
M04509,B05,P1,PAY004509,2025-04-03,1,1
M04509,B05,P1,PAY007279,2025-05-05,1,1
M04509,B05,P1,PAY007945,2025-05-30,0,1
M04510,B05,P4,PAY004510,2025-09-07,1,1
M04510,B05,P4,PAY009859,2026-03-09,0,1
M04511,B05,P5,PAY004511,2026-03-20,1,1
M04511,B05,P3,PAY012351,2026-06-17,1,0
M04512,B05,P2,PAY004512,2025-04-27,1,1
M04512,B05,P3,PAY007773,2025-08-06,1,1
M04512,B05,P3,PAY009449,2025-11-06,0,1
M04513,B05,P5,PAY004513,2026-03-02,1,1
M04514,B05,P1,PAY004514,2025-04-02,1,1
M04514,B05,P2,PAY007255,2025-05-03,1,1
M04514,B05,P2,PAY007907,2025-06-02,1,1
M04514,B05,P1,PAY008392,2025-07-11,1,1
M04514,B05,P1,PAY009026,2025-08-07,1,1
M04514,B05,P1,PAY009463,2025-09-04,1,1
M04514,B05,P3,PAY009823,2025-12-08,1,1
M04514,B05,P3,PAY011044,2026-03-09,1,1
M04514,B05,P3,PAY012188,2026-06-16,1,1
M04515,B05,P5,PAY004515,2026-03-08,1,1
M04516,B05,P1,PAY004516,2025-04-29,0,1
M04517,B05,P5,PAY004517,2026-03-13,0,1
M04518,B05,P4,PAY004518,2025-09-16,1,1
M04518,B05,P4,PAY009983,2026-03-19,0,1
M04519,B05,P1,PAY004519,2025-04-07,1,1
M04519,B05,P1,PAY007364,2025-05-05,0,1
M04520,B05,P2,PAY004520,2025-05-30,0,1
M04521,B05,P3,PAY004521,2025-07-28,1,1
M04521,B05,P3,PAY009322,2025-11-05,1,1
M04521,B05,P3,PAY010640,2026-02-08,0,1
M04522,B05,P1,PAY004522,2025-05-25,1,1
M04522,B05,P1,PAY008279,2025-07-05,0,1
M04523,B05,P3,PAY004523,2025-07-22,1,1
M04523,B05,P3,PAY009213,2025-10-29,0,1
M04524,B05,P1,PAY004524,2025-05-25,1,1
M04524,B05,P1,PAY008280,2025-06-24,1,1
M04524,B05,P1,PAY008750,2025-08-02,0,1
M04525,B05,P1,PAY004525,2025-05-07,0,1
M04526,B05,P4,PAY004526,2025-10-03,1,1
M04526,B05,P4,PAY010226,2026-04-08,1,1
M04527,B05,P2,PAY004527,2025-05-01,1,1
M04527,B05,P2,PAY007873,2025-06-12,1,1
M04527,B05,P2,PAY008563,2025-07-13,0,1
M04528,B05,P1,PAY004528,2025-05-07,0,1
M04529,B05,P2,PAY004529,2025-05-21,1,1
M04529,B05,P2,PAY008216,2025-07-01,1,1
M04529,B05,P2,PAY008877,2025-08-09,0,1
M04530,B05,P3,PAY004530,2025-07-28,0,1
M04531,B05,P1,PAY004531,2025-05-11,0,1
M04532,B05,P5,PAY004532,2026-04-04,1,1
M04533,B05,P1,PAY004533,2025-05-09,1,1
M04533,B05,P1,PAY008017,2025-06-18,1,1
M04533,B05,P1,PAY008662,2025-07-28,1,1
M04533,B05,P2,PAY009323,2025-09-04,1,1
M04533,B05,P2,PAY009824,2025-10-12,1,1
M04533,B05,P2,PAY010331,2025-11-13,1,1
M04533,B05,P2,PAY010736,2025-12-12,1,1
M04533,B05,P2,PAY011086,2026-01-19,0,1
M04534,B05,P2,PAY004534,2025-05-28,1,1
M04534,B05,P2,PAY008334,2025-06-27,1,1
M04534,B05,P2,PAY008797,2025-07-28,1,1
M04534,B05,P2,PAY009324,2025-08-29,1,1
M04534,B05,P2,PAY009753,2025-09-28,1,1
M04534,B05,P2,PAY010149,2025-11-03,0,1
M04535,B05,P2,PAY004535,2025-05-20,1,1
M04535,B05,P2,PAY008196,2025-06-23,1,1
M04535,B05,P2,PAY008729,2025-07-29,0,1
M04536,B05,P4,PAY004536,2025-10-10,1,1
M04536,B05,P4,PAY010303,2026-04-12,0,1
M04537,B05,P4,PAY004537,2025-10-22,1,1
M04537,B05,P4,PAY010462,2026-04-18,0,1
M04538,B05,P4,PAY004538,2025-10-29,1,1
M04538,B05,P4,PAY010563,2026-04-26,0,1
M04539,B05,P1,PAY004539,2025-05-02,1,1
M04539,B05,P1,PAY007893,2025-06-03,0,1
M04540,B05,P1,PAY004540,2025-05-20,1,1
M04540,B05,P1,PAY008197,2025-06-24,1,1
M04540,B05,P1,PAY008751,2025-07-20,1,1
M04540,B05,P1,PAY009186,2025-08-30,1,1
M04541,B05,P1,PAY004541,2025-05-01,1,1
M04541,B05,P1,PAY007874,2025-05-29,0,1
M04542,B05,P3,PAY004542,2025-07-07,1,1
M04542,B05,P3,PAY008960,2025-10-07,1,1
M04542,B05,P3,PAY010268,2026-01-14,1,1
M04542,B05,P3,PAY011470,2026-04-14,0,1
M04543,B05,P1,PAY004543,2025-05-15,0,1
M04544,B05,P1,PAY004544,2025-05-28,1,1
M04544,B05,P1,PAY008335,2025-06-29,0,1
M04545,B05,P3,PAY004545,2025-07-17,1,1
M04545,B05,P3,PAY009132,2025-10-16,1,1
M04545,B05,P3,PAY010386,2026-01-12,1,1
M04545,B05,P3,PAY011436,2026-04-17,1,1
M04546,B05,P5,PAY004546,2026-04-30,1,1
M04547,B05,P1,PAY004547,2025-05-30,1,1
M04547,B05,P1,PAY008360,2025-06-30,0,1
M04548,B05,P3,PAY004548,2025-07-30,0,1
M04549,B05,P1,PAY004549,2025-05-18,0,1
M04550,B05,P3,PAY004550,2025-07-01,0,1
M04551,B05,P3,PAY004551,2025-07-01,1,1
M04551,B05,P3,PAY008878,2025-09-27,1,1
M04551,B05,P3,PAY010136,2026-01-02,0,1
M04552,B05,P3,PAY004552,2025-07-02,1,1
M04552,B05,P3,PAY008893,2025-10-10,1,1
M04552,B05,P3,PAY010304,2026-01-12,1,1
M04552,B05,P1,PAY011437,2026-02-08,0,1
M04553,B05,P2,PAY004553,2025-05-26,1,1
M04553,B05,P3,PAY008301,2025-08-26,1,1
M04553,B05,P3,PAY009718,2025-12-03,1,1
M04553,B05,P3,PAY010982,2026-03-05,1,1
M04553,B05,P3,PAY012131,2026-06-13,0,1
M04554,B05,P4,PAY004554,2025-10-28,1,1
M04554,B05,P4,PAY010546,2026-04-24,0,1
M04555,B05,P3,PAY004555,2025-07-11,0,1
M04556,B05,P4,PAY004556,2025-10-02,1,1
M04556,B05,P4,PAY010214,2026-03-28,1,1
M04557,B05,P1,PAY004557,2025-05-02,0,1
M04558,B05,P3,PAY004558,2025-07-13,1,1
M04558,B05,P3,PAY009058,2025-10-16,0,1
M04559,B05,P1,PAY004559,2025-05-27,0,1
M04560,B05,P2,PAY004560,2025-05-11,1,1
M04560,B05,P2,PAY008051,2025-06-08,1,1
M04560,B05,P2,PAY008503,2025-07-19,1,1
M04561,B05,P1,PAY004561,2025-06-12,1,1
M04561,B05,P1,PAY008564,2025-07-18,0,1
M04562,B05,P3,PAY004562,2025-08-07,0,1
M04563,B05,P5,PAY004563,2026-05-26,1,1
M04564,B05,P1,PAY004564,2025-06-20,0,1
M04565,B05,P1,PAY004565,2025-06-29,1,1
M04565,B05,P3,PAY008832,2025-09-24,0,1
M04566,B05,P3,PAY004566,2025-08-21,1,1
M04566,B05,P3,PAY009635,2025-11-29,1,1
M04566,B05,P3,PAY010921,2026-03-05,1,1
M04566,B05,P3,PAY012132,2026-06-07,1,1
M04567,B05,P1,PAY004567,2025-06-25,1,1
M04567,B05,P1,PAY008763,2025-07-27,0,1
M04568,B05,P1,PAY004568,2025-06-17,1,1
M04568,B05,P1,PAY008642,2025-07-28,1,1
M04568,B05,P1,PAY009325,2025-08-31,0,1
M04569,B05,P4,PAY004569,2025-11-29,0,1
M04570,B05,P5,PAY004570,2026-05-25,1,1
M04571,B05,P2,PAY004571,2025-06-17,1,1
M04571,B05,P2,PAY008643,2025-07-17,0,1
M04572,B05,P1,PAY004572,2025-06-10,1,1
M04572,B05,P1,PAY008525,2025-07-05,0,1
M04573,B05,P4,PAY004573,2025-11-22,1,1
M04573,B05,P4,PAY010834,2026-06-01,1,1
M04574,B05,P1,PAY004574,2025-06-04,1,1
M04574,B05,P1,PAY008438,2025-07-10,0,1
M04575,B05,P2,PAY004575,2025-06-17,0,1
M04576,B05,P3,PAY004576,2025-08-25,1,1
M04576,B05,P3,PAY009703,2025-11-22,1,1
M04576,B05,P3,PAY010835,2026-02-18,1,1
M04576,B05,P3,PAY011914,2026-05-25,0,1
M04577,B05,P3,PAY004577,2025-08-04,1,1
M04577,B05,P3,PAY009428,2025-11-03,1,1
M04577,B05,P3,PAY010606,2026-02-06,1,1
M04577,B05,P3,PAY011746,2026-05-04,1,1
M04578,B05,P4,PAY004578,2025-11-28,0,1
M04579,B05,P5,PAY004579,2026-05-19,0,1
M04580,B05,P1,PAY004580,2025-06-23,0,1
M04581,B05,P3,PAY004581,2025-08-13,0,1
M04582,B05,P1,PAY004582,2025-06-22,1,1
M04582,B05,P1,PAY008714,2025-07-22,1,1
M04582,B05,P1,PAY009214,2025-08-24,1,1
M04582,B05,P1,PAY009682,2025-10-03,1,1
M04582,B05,P4,PAY010227,2026-04-09,0,1
M04583,B05,P1,PAY004583,2025-06-21,1,1
M04583,B05,P1,PAY008696,2025-07-25,1,1
M04583,B05,P4,PAY009274,2026-02-05,1,1
M04584,B05,P2,PAY004584,2025-06-21,0,1
M04585,B05,P1,PAY004585,2025-06-01,1,1
M04585,B05,P5,PAY008375,2026-06-12,1,1
M04586,B05,P3,PAY004586,2025-08-16,1,1
M04586,B05,P4,PAY009573,2026-02-25,0,1
M04587,B05,P1,PAY004587,2025-06-28,1,1
M04587,B05,P1,PAY008809,2025-07-28,1,1
M04587,B05,P1,PAY009326,2025-09-02,1,1
M04587,B05,P1,PAY009804,2025-10-13,1,1
M04588,B05,P3,PAY004588,2025-08-25,1,1
M04588,B05,P3,PAY009704,2025-12-05,1,1
M04588,B05,P3,PAY011011,2026-02-28,0,1
M04589,B05,P5,PAY004589,2026-05-11,1,1
M04590,B05,P2,PAY004590,2025-06-03,0,1
M04591,B05,P1,PAY004591,2025-06-20,1,1
M04591,B05,P1,PAY008685,2025-07-29,0,1
M04592,B05,P3,PAY004592,2025-08-30,0,1
M04593,B05,P1,PAY004593,2025-06-18,1,1
M04593,B05,P1,PAY008663,2025-07-19,1,1
M04593,B05,P1,PAY009165,2025-08-20,0,1
M04594,B05,P3,PAY004594,2025-08-27,1,1
M04594,B05,P3,PAY009731,2025-11-25,0,1
M04595,B05,P3,PAY004595,2025-08-22,1,1
M04595,B05,P3,PAY009651,2025-11-18,1,1
M04595,B05,P4,PAY010794,2026-05-24,1,1
M04596,B05,P3,PAY004596,2025-08-13,1,1
M04596,B05,P3,PAY009536,2025-11-10,1,1
M04596,B05,P3,PAY010706,2026-02-19,1,1
M04596,B05,P3,PAY011927,2026-06-02,1,1
M04597,B05,P1,PAY004597,2025-06-17,1,1
M04597,B05,P1,PAY008644,2025-07-15,1,1
M04597,B05,P4,PAY009100,2026-01-12,1,1
M04598,B05,P4,PAY004598,2025-11-07,1,1
M04598,B05,P4,PAY010669,2026-05-13,0,1
M04599,B05,P3,PAY004599,2025-09-14,1,1
M04599,B05,P3,PAY009957,2025-12-21,1,1
M04599,B05,P3,PAY011177,2026-03-18,0,1
M04600,B05,P1,PAY004600,2025-07-08,0,1
M04601,B05,P3,PAY004601,2025-09-15,1,1
M04601,B05,P3,PAY009969,2025-12-24,1,1
M04601,B05,P3,PAY011210,2026-03-23,0,1
M04602,B05,P2,PAY004602,2025-07-02,1,1
M04602,B05,P2,PAY008894,2025-08-07,1,1
M04602,B05,P2,PAY009464,2025-09-07,1,1
M04602,B05,P2,PAY009860,2025-10-04,0,1
M04603,B05,P5,PAY004603,2026-06-11,1,1
M04604,B05,P1,PAY004604,2025-07-14,0,1
M04605,B05,P1,PAY004605,2025-07-26,1,1
M04605,B05,P1,PAY009289,2025-08-21,1,1
M04605,B05,P1,PAY009636,2025-09-23,0,1
M04606,B05,P3,PAY004606,2025-09-21,0,1
M04607,B05,P2,PAY004607,2025-07-22,1,1
M04607,B05,P2,PAY009215,2025-08-23,1,1
M04607,B05,P2,PAY009670,2025-09-23,1,1
M04607,B05,P2,PAY010078,2025-10-21,0,1
M04608,B05,P1,PAY004608,2025-07-23,0,1
M04609,B05,P3,PAY004609,2025-09-15,1,1
M04609,B05,P3,PAY009970,2025-12-10,0,1
M04610,B05,P1,PAY004610,2025-07-08,1,1
M04610,B05,P3,PAY008972,2025-10-13,0,1
M04611,B05,P1,PAY004611,2025-07-14,1,1
M04611,B05,P3,PAY009079,2025-10-18,0,1
M04612,B05,P5,PAY004612,2026-06-21,1,0
M04613,B05,P1,PAY004613,2025-07-20,1,1
M04613,B05,P1,PAY009187,2025-08-15,1,1
M04613,B05,P1,PAY009562,2025-09-11,0,1
M04614,B05,P4,PAY004614,2025-12-15,1,1
M04614,B05,P4,PAY011120,2026-06-17,1,0
M04615,B05,P1,PAY004615,2025-07-25,0,1
M04616,B05,P4,PAY004616,2025-12-18,1,1
M04616,B05,P4,PAY011149,2026-06-28,0,0
M04617,B05,P1,PAY004617,2025-07-15,1,1
M04617,B05,P1,PAY009101,2025-08-14,0,1
M04618,B05,P1,PAY004618,2025-07-26,1,1
M04618,B05,P3,PAY009290,2025-11-06,1,1
M04618,B05,P3,PAY010654,2026-02-02,0,1
M04619,B05,P2,PAY004619,2025-07-17,1,1
M04619,B05,P2,PAY009133,2025-08-13,0,1
M04620,B05,P1,PAY004620,2025-07-14,1,1
M04620,B05,P1,PAY009080,2025-08-14,0,1
M04621,B05,P5,PAY004621,2026-06-30,0,0
M04622,B05,P3,PAY004622,2025-09-23,1,1
M04622,B05,P3,PAY010079,2025-12-25,1,1
M04622,B05,P3,PAY011220,2026-04-03,1,1
M04623,B05,P3,PAY004623,2025-09-26,1,1
M04623,B05,P3,PAY010119,2025-12-28,0,1
M04624,B05,P3,PAY004624,2025-09-22,0,1
M04625,B05,P1,PAY004625,2025-07-28,0,1
M04626,B05,P2,PAY004626,2025-07-13,0,1
M04627,B05,P1,PAY004627,2025-07-13,1,1
M04627,B05,P1,PAY009059,2025-08-08,1,1
M04627,B05,P1,PAY009479,2025-09-14,1,1
M04627,B05,P1,PAY009958,2025-10-24,1,1
M04627,B05,P1,PAY010490,2025-11-29,0,1
M04628,B05,P3,PAY004628,2025-10-31,1,1
M04628,B05,P3,PAY010579,2026-01-28,0,1
M04629,B05,P3,PAY004629,2025-10-28,0,1
M04630,B05,P4,PAY004630,2026-01-19,0,1
M04631,B05,P2,PAY004631,2025-08-31,1,1
M04631,B05,P2,PAY009779,2025-10-09,1,1
M04631,B05,P2,PAY010291,2025-11-13,1,1
M04631,B05,P3,PAY010737,2026-02-11,1,1
M04631,B05,P3,PAY011820,2026-05-22,1,1
M04633,B05,P4,PAY004633,2026-01-23,1,1
M04635,B05,P3,PAY004635,2025-10-03,1,1
M04635,B05,P3,PAY010228,2026-01-02,1,1
M04635,B05,P3,PAY011325,2026-04-03,1,1
M04636,B05,P3,PAY004636,2025-10-07,1,1
M04636,B05,P3,PAY010269,2026-01-15,1,1
M04636,B05,P3,PAY011482,2026-04-17,1,1
M04637,B05,P3,PAY004637,2025-10-05,0,1
M04639,B05,P3,PAY004639,2025-10-14,0,1
M04640,B05,P2,PAY004640,2025-08-21,0,1
M04642,B05,P3,PAY004642,2025-10-06,1,1
M04642,B05,P3,PAY010261,2026-01-08,1,1
M04642,B05,P3,PAY011390,2026-04-13,1,1
M04643,B05,P4,PAY004643,2026-01-24,1,1
M04644,B05,P3,PAY004644,2025-10-13,0,1
M04645,B05,P2,PAY004645,2025-08-09,1,1
M04645,B05,P2,PAY009490,2025-09-11,1,1
M04645,B05,P2,PAY009915,2025-10-18,0,1
M04646,B05,P1,PAY004646,2025-08-03,1,1
M04646,B05,P2,PAY009415,2025-09-08,0,1
M04647,B05,P3,PAY004647,2025-10-17,1,1
M04647,B05,P3,PAY010396,2026-01-21,1,1
M04647,B05,P3,PAY011561,2026-04-20,0,1
M04648,B05,P3,PAY004648,2025-11-09,1,1
M04648,B05,P2,PAY010698,2025-12-20,1,1
M04648,B05,P2,PAY011165,2026-01-25,0,1
M04649,B05,P3,PAY004649,2025-11-12,0,1
M04650,B05,P4,PAY004650,2026-02-13,0,1
M04651,B05,P2,PAY004651,2025-09-24,1,1
M04651,B05,P2,PAY010098,2025-10-26,1,1
M04651,B05,P2,PAY010518,2025-12-06,1,1
M04651,B05,P2,PAY011019,2026-01-10,1,1
M04651,B05,P2,PAY011409,2026-02-06,0,1
M04652,B05,P1,PAY004652,2025-09-15,0,1
M04653,B05,P3,PAY004653,2025-11-27,0,1
M04654,B05,P1,PAY004654,2025-09-22,0,1
M04655,B05,P2,PAY004655,2025-09-26,1,1
M04655,B05,P2,PAY010120,2025-11-07,0,1
M04656,B05,P1,PAY004656,2025-09-20,1,1
M04656,B05,P1,PAY010037,2025-10-18,1,1
M04656,B05,P1,PAY010407,2025-11-18,1,1
M04656,B05,P1,PAY010795,2025-12-27,1,1
M04656,B05,P1,PAY011253,2026-01-27,1,1
M04656,B05,P1,PAY011645,2026-02-24,1,1
M04656,B05,P1,PAY011997,2026-04-04,1,1
M04656,B05,P1,PAY012535,2026-05-08,1,1
M04656,B05,P1,PAY013012,2026-06-12,0,1
M04657,B05,P3,PAY004657,2025-11-27,1,1
M04657,B05,P3,PAY010899,2026-03-08,0,1
M04658,B05,P3,PAY004658,2025-11-30,0,1
M04659,B05,P3,PAY004659,2025-11-21,1,1
M04659,B05,P3,PAY010826,2026-02-21,1,1
M04659,B05,P3,PAY011954,2026-05-25,1,1
M04661,B05,P1,PAY004661,2025-09-12,1,1
M04661,B05,P1,PAY009926,2025-10-22,1,1
M04661,B05,P1,PAY010463,2025-12-02,1,1
M04661,B05,P1,PAY010969,2025-12-28,0,1
M04662,B05,P3,PAY004662,2025-11-30,1,1
M04662,B05,P3,PAY010947,2026-03-07,1,1
M04662,B05,P3,PAY012161,2026-06-02,1,1
M04663,B05,P2,PAY004663,2025-09-01,0,1
M04664,B05,P1,PAY004664,2025-09-07,0,1
M04665,B05,P3,PAY004665,2025-11-21,0,1
M04666,B05,P1,PAY004666,2025-09-10,1,1
M04666,B05,P1,PAY009902,2025-10-07,1,1
M04666,B05,P1,PAY010270,2025-11-16,1,1
M04666,B05,P1,PAY010770,2025-12-24,1,1
M04666,B05,P1,PAY011211,2026-01-22,1,1
M04666,B05,P1,PAY011573,2026-02-20,1,1
M04666,B05,P1,PAY011940,2026-04-02,0,1
M04667,B05,P3,PAY004667,2025-11-10,1,1
M04667,B05,P4,PAY010707,2026-05-05,1,1
M04669,B05,P3,PAY004669,2025-12-28,1,1
M04669,B05,P3,PAY011262,2026-04-05,1,1
M04671,B05,P4,PAY004671,2026-03-30,1,1
M04672,B05,P4,PAY004672,2026-03-04,0,1
M04674,B05,P2,PAY004674,2025-10-18,1,1
M04674,B05,P2,PAY010408,2025-11-19,0,1
M04675,B05,P1,PAY004675,2025-10-19,1,1
M04675,B05,P1,PAY010426,2025-11-28,1,1
M04675,B05,P1,PAY010909,2025-12-29,0,1
M04676,B05,P3,PAY004676,2025-12-21,1,1
M04676,B05,P3,PAY011178,2026-03-30,1,1
M04678,B05,P3,PAY004678,2025-12-20,1,1
M04678,B05,P3,PAY011166,2026-03-29,1,1
M04678,B05,P3,PAY012461,2026-06-30,0,0
M04679,B05,P1,PAY004679,2025-10-18,1,1
M04679,B05,P1,PAY010409,2025-11-26,1,1
M04679,B05,P1,PAY010887,2026-01-03,1,1
M04679,B05,P1,PAY011334,2026-02-11,1,1
M04679,B05,P1,PAY011821,2026-03-16,1,1
M04679,B05,P1,PAY012298,2026-04-19,1,1
M04679,B05,P1,PAY012750,2026-05-30,1,1
M04679,B05,P1,PAY013276,2026-06-25,0,0
M04680,B05,P1,PAY004680,2025-10-27,1,1
M04680,B05,P1,PAY010537,2025-11-30,1,1
M04680,B05,P1,PAY010948,2025-12-28,1,1
M04680,B05,P1,PAY011263,2026-01-30,0,1
M04681,B05,P1,PAY004681,2025-10-16,1,1
M04681,B05,P1,PAY010387,2025-11-16,1,1
M04681,B05,P1,PAY010771,2025-12-15,0,1
M04682,B05,P1,PAY004682,2025-10-28,0,1
M04683,B05,P3,PAY004683,2025-12-07,0,1
M04684,B05,P3,PAY004684,2025-12-22,1,1
M04684,B05,P3,PAY011186,2026-03-25,1,1
M04684,B05,P3,PAY012412,2026-06-30,0,0
M04685,B05,P3,PAY004685,2025-12-01,1,1
M04685,B05,P1,PAY010961,2026-01-01,1,1
M04685,B05,P1,PAY011302,2026-02-02,0,1
M04686,B05,P1,PAY004686,2025-10-17,1,1
M04686,B05,P1,PAY010397,2025-11-13,0,1
M04687,B05,P3,PAY004687,2025-12-08,1,1
M04687,B05,P3,PAY011045,2026-03-18,0,1
M04688,B05,P1,PAY004688,2025-10-03,1,1
M04688,B05,P1,PAY010229,2025-11-04,1,1
M04688,B05,P1,PAY010620,2025-11-30,0,1
M04689,B05,P3,PAY004689,2025-12-29,0,1
M04690,B05,P2,PAY004690,2025-10-10,1,1
M04690,B05,P2,PAY010305,2025-11-21,1,1
M04690,B05,P2,PAY010827,2025-12-16,1,1
M04690,B05,P2,PAY011131,2026-01-19,0,1
M04691,B05,P1,PAY004691,2025-10-28,1,1
M04691,B05,P1,PAY010547,2025-11-29,1,1
M04691,B05,P1,PAY010922,2026-01-04,0,1
M04692,B05,P3,PAY004692,2025-12-30,0,1
M04693,B05,P4,PAY004693,2026-03-04,0,1
M04694,B05,P1,PAY004694,2025-10-03,0,1
M04695,B05,P4,PAY004695,2026-03-14,1,1
M04696,B05,P4,PAY004696,2026-03-07,0,1
M04697,B05,P2,PAY004697,2025-10-06,0,1
M04698,B05,P3,PAY004698,2025-12-05,0,1
M04699,B05,P3,PAY004699,2025-12-23,0,1
M04700,B05,P2,PAY004700,2025-10-07,1,1
M04700,B05,P2,PAY010271,2025-11-08,1,1
M04700,B05,P2,PAY010684,2025-12-08,0,1
M04702,B05,P4,PAY004702,2026-03-07,0,1
M04703,B05,P2,PAY004703,2025-11-09,0,1
M04704,B05,P4,PAY004704,2026-04-04,1,1
M04705,B05,P3,PAY004705,2026-01-22,0,1
M04707,B05,P3,PAY004707,2026-01-15,1,1
M04707,B05,P3,PAY011483,2026-04-13,0,1
M04708,B05,P4,PAY004708,2026-04-30,1,1
M04709,B05,P1,PAY004709,2025-11-13,0,1
M04710,B05,P2,PAY004710,2025-11-05,0,1
M04711,B05,P3,PAY004711,2026-01-27,0,1
M04712,B05,P1,PAY004712,2025-11-08,1,1
M04712,B05,P1,PAY010685,2025-12-14,1,1
M04712,B05,P3,PAY011112,2026-03-18,0,1
M04715,B05,P1,PAY004715,2025-11-12,0,1
M04716,B05,P1,PAY004716,2025-11-08,1,1
M04716,B05,P1,PAY010686,2025-12-12,0,1
M04717,B05,P4,PAY004717,2026-04-12,1,1
M04718,B05,P4,PAY004718,2026-04-17,1,1
M04718,B05,P1,PAY012724,2026-05-18,1,1
M04718,B05,P1,PAY013119,2026-06-25,1,0
M04719,B05,P3,PAY004719,2026-01-24,1,1
M04719,B05,P3,PAY011604,2026-04-23,0,1
M04720,B05,P4,PAY004720,2026-04-22,0,1
M04721,B05,P1,PAY004721,2025-11-18,1,1
M04721,B05,P1,PAY010796,2025-12-29,1,1
M04722,B05,P1,PAY004722,2025-11-26,1,1
M04722,B05,P1,PAY010888,2025-12-27,0,1
M04723,B05,P4,PAY004723,2026-04-20,1,1
M04723,B05,P1,PAY012763,2026-05-24,1,1
M04723,B05,P1,PAY013212,2026-06-23,1,0
M04724,B05,P3,PAY004724,2026-01-23,1,1
M04724,B05,P3,PAY011590,2026-04-28,1,1
M04725,B05,P1,PAY004725,2025-11-23,1,1
M04725,B05,P1,PAY010844,2025-12-28,1,1
M04725,B05,P1,PAY011264,2026-01-26,0,1
M04726,B05,P2,PAY004726,2025-11-02,0,1
M04727,B05,P1,PAY004727,2025-12-02,0,1
M04728,B05,P4,PAY004728,2026-05-15,0,1
M04729,B05,P1,PAY004729,2025-12-20,1,1
M04729,B05,P1,PAY011167,2026-01-15,0,1
M04730,B05,P2,PAY004730,2025-12-11,1,1
M04730,B05,P2,PAY011076,2026-01-06,1,1
M04730,B05,P2,PAY011363,2026-02-06,1,1
M04730,B05,P2,PAY011747,2026-03-05,1,1
M04730,B05,P2,PAY012133,2026-04-03,1,1
M04730,B05,P2,PAY012518,2026-04-29,0,1
M04731,B05,P2,PAY004731,2025-12-28,0,1
M04732,B05,P1,PAY004732,2025-12-16,0,1
M04733,B05,P1,PAY004733,2025-12-12,1,1
M04733,B05,P1,PAY011087,2026-01-14,0,1
M04736,B05,P1,PAY004736,2025-12-25,1,1
M04736,B05,P1,PAY011221,2026-01-20,1,1
M04736,B05,P1,PAY011549,2026-02-18,0,1
M04737,B05,P2,PAY004737,2025-12-07,1,1
M04737,B05,P2,PAY011033,2026-01-18,0,1
M04739,B05,P1,PAY004739,2025-12-23,1,1
M04739,B05,P4,PAY011200,2026-06-30,0,0
M04740,B05,P1,PAY004740,2025-12-17,1,1
M04740,B05,P1,PAY011138,2026-01-18,1,1
M04740,B05,P1,PAY011519,2026-02-22,1,1
M04740,B05,P1,PAY011967,2026-03-18,0,1
M04741,B05,P4,PAY004741,2026-06-10,1,1
M04742,B05,P3,PAY004742,2026-03-10,1,1
M04742,B05,P3,PAY012202,2026-06-12,0,1
M04743,B05,P4,PAY004743,2026-06-26,0,0
M04744,B05,P3,PAY004744,2026-03-01,0,1
M04745,B05,P3,PAY004745,2026-03-11,1,1
M04745,B05,P3,PAY012219,2026-06-21,1,0
M04747,B05,P3,PAY004747,2026-03-28,1,1
M04747,B05,P3,PAY012457,2026-06-30,0,0
M04749,B05,P2,PAY004749,2026-01-26,0,1
