service_txn_id,service_date,branch_id,service_type,amount,direct_cost
GS042982,2026-03-13,B01,Personal Training,650,380
GS042983,2026-03-13,B01,Group Class,250,90
GS042984,2026-03-13,B01,Group Class,250,90
GS042985,2026-03-13,B01,Group Class,250,90
GS042986,2026-03-13,B01,Group Class,250,90
GS042987,2026-03-13,B01,Group Class,250,90
GS042988,2026-03-13,B01,Group Class,250,90
GS042989,2026-03-13,B01,Group Class,250,90
GS042990,2026-03-13,B01,Group Class,250,90
GS042991,2026-03-13,B01,Group Class,250,90
GS042992,2026-03-13,B01,Group Class,250,90
GS042993,2026-03-13,B01,Group Class,250,90
GS042994,2026-03-13,B01,Group Class,250,90
GS042995,2026-03-13,B01,Group Class,250,90
GS042996,2026-03-13,B01,Group Class,250,90
GS042997,2026-03-13,B01,Group Class,250,90
GS042998,2026-03-13,B01,Day Pass,150,20
GS042999,2026-03-13,B01,Day Pass,150,20
GS043000,2026-03-13,B01,Day Pass,150,20
GS043001,2026-03-13,B01,Day Pass,150,20
GS043002,2026-03-13,B02,Personal Training,650,380
GS043003,2026-03-13,B02,Personal Training,650,380
GS043004,2026-03-13,B02,Personal Training,650,380
GS043005,2026-03-13,B02,Personal Training,650,380
GS043006,2026-03-13,B02,Group Class,250,90
GS043007,2026-03-13,B02,Group Class,250,90
GS043008,2026-03-13,B02,Group Class,250,90
GS043009,2026-03-13,B02,Group Class,250,90
GS043010,2026-03-13,B02,Group Class,250,90
GS043011,2026-03-13,B02,Group Class,250,90
GS043012,2026-03-13,B02,Group Class,250,90
GS043013,2026-03-13,B02,Group Class,250,90
GS043014,2026-03-13,B02,Group Class,250,90
GS043015,2026-03-13,B02,Group Class,250,90
GS043016,2026-03-13,B02,Group Class,250,90
GS043017,2026-03-13,B02,Group Class,250,90
GS043018,2026-03-13,B02,Group Class,250,90
GS043019,2026-03-13,B02,Group Class,250,90
GS043020,2026-03-13,B02,Group Class,250,90
GS043021,2026-03-13,B02,Group Class,250,90
GS043022,2026-03-13,B02,Group Class,250,90
GS043023,2026-03-13,B02,Group Class,250,90
GS043024,2026-03-13,B02,Day Pass,150,20
GS043025,2026-03-13,B02,Day Pass,150,20
GS043026,2026-03-13,B02,Day Pass,150,20
GS043027,2026-03-13,B02,Day Pass,150,20
GS043028,2026-03-13,B02,Day Pass,150,20
GS043029,2026-03-13,B02,Day Pass,150,20
GS043030,2026-03-13,B03,Personal Training,650,380
GS043031,2026-03-13,B03,Personal Training,650,380
GS043032,2026-03-13,B03,Personal Training,650,380
GS043033,2026-03-13,B03,Group Class,250,90
GS043034,2026-03-13,B03,Group Class,250,90
GS043035,2026-03-13,B03,Group Class,250,90
GS043036,2026-03-13,B03,Group Class,250,90
GS043037,2026-03-13,B03,Group Class,250,90
GS043038,2026-03-13,B03,Group Class,250,90
GS043039,2026-03-13,B03,Group Class,250,90
GS043040,2026-03-13,B03,Day Pass,150,20
GS043041,2026-03-13,B03,Day Pass,150,20
GS043042,2026-03-13,B03,Day Pass,150,20
GS043043,2026-03-13,B03,Day Pass,150,20
GS043044,2026-03-13,B03,Day Pass,150,20
GS043045,2026-03-13,B03,Day Pass,150,20
GS043046,2026-03-13,B03,Day Pass,150,20
GS043047,2026-03-13,B03,Day Pass,150,20
GS043048,2026-03-13,B03,Day Pass,150,20
GS043049,2026-03-13,B03,Day Pass,150,20
GS043050,2026-03-13,B03,Day Pass,150,20
GS043051,2026-03-13,B04,Personal Training,650,380
GS043052,2026-03-13,B04,Personal Training,650,380
GS043053,2026-03-13,B04,Group Class,250,90
GS043054,2026-03-13,B04,Group Class,250,90
GS043055,2026-03-13,B04,Group Class,250,90
GS043056,2026-03-13,B04,Group Class,250,90
GS043057,2026-03-13,B04,Group Class,250,90
GS043058,2026-03-13,B04,Group Class,250,90
GS043059,2026-03-13,B04,Group Class,250,90
GS043060,2026-03-13,B04,Group Class,250,90
GS043061,2026-03-13,B04,Day Pass,150,20
GS043062,2026-03-13,B05,Personal Training,650,380
GS043063,2026-03-13,B05,Personal Training,650,380
GS043064,2026-03-13,B05,Personal Training,650,380
GS043065,2026-03-13,B05,Personal Training,650,380
GS043066,2026-03-13,B05,Personal Training,650,380
GS043067,2026-03-13,B05,Personal Training,650,380
GS043068,2026-03-13,B05,Group Class,250,90
GS043069,2026-03-13,B05,Group Class,250,90
GS043070,2026-03-13,B05,Group Class,250,90
GS043071,2026-03-13,B05,Group Class,250,90
GS043072,2026-03-13,B05,Group Class,250,90
GS043073,2026-03-13,B05,Group Class,250,90
GS043074,2026-03-13,B05,Group Class,250,90
GS043075,2026-03-13,B05,Group Class,250,90
GS043076,2026-03-13,B05,Day Pass,150,20
GS043077,2026-03-13,B05,Day Pass,150,20
GS043078,2026-03-13,B05,Day Pass,150,20
GS043079,2026-03-13,B05,Day Pass,150,20
GS043080,2026-03-13,B05,Day Pass,150,20
GS043081,2026-03-13,B05,Day Pass,150,20
GS043082,2026-03-13,B05,Day Pass,150,20
GS043083,2026-03-14,B01,Personal Training,650,380
GS043084,2026-03-14,B01,Personal Training,650,380
GS043085,2026-03-14,B01,Personal Training,650,380
GS043086,2026-03-14,B01,Personal Training,650,380
GS043087,2026-03-14,B01,Group Class,250,90
GS043088,2026-03-14,B01,Group Class,250,90
GS043089,2026-03-14,B01,Group Class,250,90
GS043090,2026-03-14,B01,Group Class,250,90
GS043091,2026-03-14,B01,Group Class,250,90
GS043092,2026-03-14,B01,Group Class,250,90
GS043093,2026-03-14,B01,Group Class,250,90
GS043094,2026-03-14,B01,Group Class,250,90
GS043095,2026-03-14,B01,Group Class,250,90
GS043096,2026-03-14,B01,Group Class,250,90
GS043097,2026-03-14,B01,Group Class,250,90
GS043098,2026-03-14,B01,Day Pass,150,20
GS043099,2026-03-14,B01,Day Pass,150,20
GS043100,2026-03-14,B01,Day Pass,150,20
GS043101,2026-03-14,B01,Day Pass,150,20
GS043102,2026-03-14,B02,Personal Training,650,380
GS043103,2026-03-14,B02,Personal Training,650,380
GS043104,2026-03-14,B02,Personal Training,650,380
GS043105,2026-03-14,B02,Personal Training,650,380
GS043106,2026-03-14,B02,Personal Training,650,380
GS043107,2026-03-14,B02,Personal Training,650,380
GS043108,2026-03-14,B02,Personal Training,650,380
GS043109,2026-03-14,B02,Personal Training,650,380
GS043110,2026-03-14,B02,Group Class,250,90
GS043111,2026-03-14,B02,Group Class,250,90
GS043112,2026-03-14,B02,Group Class,250,90
GS043113,2026-03-14,B02,Group Class,250,90
GS043114,2026-03-14,B02,Group Class,250,90
GS043115,2026-03-14,B02,Group Class,250,90
GS043116,2026-03-14,B02,Group Class,250,90
GS043117,2026-03-14,B02,Group Class,250,90
GS043118,2026-03-14,B02,Group Class,250,90
GS043119,2026-03-14,B02,Group Class,250,90
GS043120,2026-03-14,B02,Group Class,250,90
GS043121,2026-03-14,B02,Group Class,250,90
GS043122,2026-03-14,B02,Group Class,250,90
GS043123,2026-03-14,B02,Day Pass,150,20
GS043124,2026-03-14,B02,Day Pass,150,20
GS043125,2026-03-14,B02,Day Pass,150,20
GS043126,2026-03-14,B03,Personal Training,650,380
GS043127,2026-03-14,B03,Personal Training,650,380
GS043128,2026-03-14,B03,Personal Training,650,380
GS043129,2026-03-14,B03,Group Class,250,90
GS043130,2026-03-14,B03,Group Class,250,90
GS043131,2026-03-14,B03,Group Class,250,90
GS043132,2026-03-14,B03,Group Class,250,90
GS043133,2026-03-14,B03,Group Class,250,90
GS043134,2026-03-14,B03,Group Class,250,90
GS043135,2026-03-14,B03,Group Class,250,90
GS043136,2026-03-14,B03,Day Pass,150,20
GS043137,2026-03-14,B03,Day Pass,150,20
GS043138,2026-03-14,B03,Day Pass,150,20
GS043139,2026-03-14,B03,Day Pass,150,20
GS043140,2026-03-14,B03,Day Pass,150,20
GS043141,2026-03-14,B03,Day Pass,150,20
GS043142,2026-03-14,B03,Day Pass,150,20
GS043143,2026-03-14,B03,Day Pass,150,20
GS043144,2026-03-14,B03,Day Pass,150,20
GS043145,2026-03-14,B03,Day Pass,150,20
GS043146,2026-03-14,B03,Day Pass,150,20
GS043147,2026-03-14,B03,Day Pass,150,20
GS043148,2026-03-14,B03,Day Pass,150,20
GS043149,2026-03-14,B03,Day Pass,150,20
GS043150,2026-03-14,B04,Personal Training,650,380
GS043151,2026-03-14,B04,Group Class,250,90
GS043152,2026-03-14,B04,Group Class,250,90
GS043153,2026-03-14,B04,Group Class,250,90
GS043154,2026-03-14,B04,Group Class,250,90
GS043155,2026-03-14,B04,Group Class,250,90
GS043156,2026-03-14,B04,Group Class,250,90
GS043157,2026-03-14,B04,Day Pass,150,20
GS043158,2026-03-14,B04,Day Pass,150,20
GS043159,2026-03-14,B04,Day Pass,150,20
GS043160,2026-03-14,B04,Day Pass,150,20
GS043161,2026-03-14,B04,Day Pass,150,20
GS043162,2026-03-14,B04,Day Pass,150,20
GS043163,2026-03-14,B05,Personal Training,650,380
GS043164,2026-03-14,B05,Personal Training,650,380
GS043165,2026-03-14,B05,Group Class,250,90
GS043166,2026-03-14,B05,Group Class,250,90
GS043167,2026-03-14,B05,Group Class,250,90
GS043168,2026-03-14,B05,Group Class,250,90
GS043169,2026-03-14,B05,Group Class,250,90
GS043170,2026-03-14,B05,Group Class,250,90
GS043171,2026-03-14,B05,Day Pass,150,20
GS043172,2026-03-14,B05,Day Pass,150,20
GS043173,2026-03-15,B01,Personal Training,650,380
GS043174,2026-03-15,B01,Personal Training,650,380
GS043175,2026-03-15,B01,Personal Training,650,380
GS043176,2026-03-15,B01,Personal Training,650,380
GS043177,2026-03-15,B01,Personal Training,650,380
GS043178,2026-03-15,B01,Personal Training,650,380
GS043179,2026-03-15,B01,Personal Training,650,380
GS043180,2026-03-15,B01,Group Class,250,90
GS043181,2026-03-15,B01,Group Class,250,90
GS043182,2026-03-15,B01,Group Class,250,90
GS043183,2026-03-15,B01,Group Class,250,90
GS043184,2026-03-15,B01,Group Class,250,90
GS043185,2026-03-15,B01,Group Class,250,90
GS043186,2026-03-15,B01,Group Class,250,90
GS043187,2026-03-15,B01,Group Class,250,90
GS043188,2026-03-15,B01,Group Class,250,90
GS043189,2026-03-15,B01,Group Class,250,90
GS043190,2026-03-15,B01,Group Class,250,90
GS043191,2026-03-15,B01,Day Pass,150,20
GS043192,2026-03-15,B01,Day Pass,150,20
GS043193,2026-03-15,B02,Personal Training,650,380
GS043194,2026-03-15,B02,Personal Training,650,380
GS043195,2026-03-15,B02,Personal Training,650,380
GS043196,2026-03-15,B02,Personal Training,650,380
GS043197,2026-03-15,B02,Personal Training,650,380
GS043198,2026-03-15,B02,Personal Training,650,380
GS043199,2026-03-15,B02,Personal Training,650,380
GS043200,2026-03-15,B02,Group Class,250,90
GS043201,2026-03-15,B02,Group Class,250,90
GS043202,2026-03-15,B02,Group Class,250,90
GS043203,2026-03-15,B02,Group Class,250,90
GS043204,2026-03-15,B02,Group Class,250,90
GS043205,2026-03-15,B02,Group Class,250,90
GS043206,2026-03-15,B02,Group Class,250,90
GS043207,2026-03-15,B02,Group Class,250,90
GS043208,2026-03-15,B02,Group Class,250,90
GS043209,2026-03-15,B02,Group Class,250,90
GS043210,2026-03-15,B02,Group Class,250,90
GS043211,2026-03-15,B02,Group Class,250,90
GS043212,2026-03-15,B02,Group Class,250,90
GS043213,2026-03-15,B03,Personal Training,650,380
GS043214,2026-03-15,B03,Personal Training,650,380
GS043215,2026-03-15,B03,Personal Training,650,380
GS043216,2026-03-15,B03,Group Class,250,90
GS043217,2026-03-15,B03,Group Class,250,90
GS043218,2026-03-15,B03,Group Class,250,90
GS043219,2026-03-15,B03,Group Class,250,90
GS043220,2026-03-15,B03,Group Class,250,90
GS043221,2026-03-15,B03,Day Pass,150,20
GS043222,2026-03-15,B03,Day Pass,150,20
GS043223,2026-03-15,B03,Day Pass,150,20
GS043224,2026-03-15,B03,Day Pass,150,20
GS043225,2026-03-15,B03,Day Pass,150,20
GS043226,2026-03-15,B03,Day Pass,150,20
GS043227,2026-03-15,B03,Day Pass,150,20
GS043228,2026-03-15,B03,Day Pass,150,20
GS043229,2026-03-15,B03,Day Pass,150,20
GS043230,2026-03-15,B03,Day Pass,150,20
GS043231,2026-03-15,B03,Day Pass,150,20
GS043232,2026-03-15,B04,Personal Training,650,380
GS043233,2026-03-15,B04,Group Class,250,90
GS043234,2026-03-15,B04,Group Class,250,90
GS043235,2026-03-15,B04,Group Class,250,90
GS043236,2026-03-15,B04,Group Class,250,90
GS043237,2026-03-15,B04,Group Class,250,90
GS043238,2026-03-15,B04,Day Pass,150,20
GS043239,2026-03-15,B04,Day Pass,150,20
GS043240,2026-03-15,B04,Day Pass,150,20
GS043241,2026-03-15,B04,Day Pass,150,20
GS043242,2026-03-15,B05,Personal Training,650,380
GS043243,2026-03-15,B05,Personal Training,650,380
GS043244,2026-03-15,B05,Personal Training,650,380
GS043245,2026-03-15,B05,Group Class,250,90
GS043246,2026-03-15,B05,Group Class,250,90
GS043247,2026-03-15,B05,Group Class,250,90
GS043248,2026-03-15,B05,Group Class,250,90
GS043249,2026-03-15,B05,Group Class,250,90
GS043250,2026-03-15,B05,Group Class,250,90
GS043251,2026-03-15,B05,Group Class,250,90
GS043252,2026-03-15,B05,Group Class,250,90
GS043253,2026-03-15,B05,Group Class,250,90
GS043254,2026-03-15,B05,Day Pass,150,20
GS043255,2026-03-15,B05,Day Pass,150,20
GS043256,2026-03-15,B05,Day Pass,150,20
GS043257,2026-03-16,B01,Personal Training,650,380
GS043258,2026-03-16,B01,Personal Training,650,380
GS043259,2026-03-16,B01,Personal Training,650,380
GS043260,2026-03-16,B01,Personal Training,650,380
GS043261,2026-03-16,B01,Personal Training,650,380
GS043262,2026-03-16,B01,Group Class,250,90
GS043263,2026-03-16,B01,Group Class,250,90
GS043264,2026-03-16,B01,Group Class,250,90
GS043265,2026-03-16,B01,Group Class,250,90
GS043266,2026-03-16,B01,Group Class,250,90
GS043267,2026-03-16,B01,Group Class,250,90
GS043268,2026-03-16,B01,Group Class,250,90
GS043269,2026-03-16,B01,Group Class,250,90
GS043270,2026-03-16,B01,Group Class,250,90
GS043271,2026-03-16,B01,Group Class,250,90
GS043272,2026-03-16,B01,Group Class,250,90
GS043273,2026-03-16,B01,Group Class,250,90
GS043274,2026-03-16,B01,Group Class,250,90
GS043275,2026-03-16,B01,Group Class,250,90
GS043276,2026-03-16,B01,Day Pass,150,20
GS043277,2026-03-16,B01,Day Pass,150,20
GS043278,2026-03-16,B01,Day Pass,150,20
GS043279,2026-03-16,B01,Day Pass,150,20
GS043280,2026-03-16,B01,Day Pass,150,20
GS043281,2026-03-16,B01,Day Pass,150,20
GS043282,2026-03-16,B01,Day Pass,150,20
GS043283,2026-03-16,B01,Day Pass,150,20
GS043284,2026-03-16,B02,Personal Training,650,380
GS043285,2026-03-16,B02,Personal Training,650,380
GS043286,2026-03-16,B02,Personal Training,650,380
GS043287,2026-03-16,B02,Personal Training,650,380
GS043288,2026-03-16,B02,Personal Training,650,380
GS043289,2026-03-16,B02,Personal Training,650,380
GS043290,2026-03-16,B02,Personal Training,650,380
GS043291,2026-03-16,B02,Personal Training,650,380
GS043292,2026-03-16,B02,Personal Training,650,380
GS043293,2026-03-16,B02,Personal Training,650,380
GS043294,2026-03-16,B02,Personal Training,650,380
GS043295,2026-03-16,B02,Personal Training,650,380
GS043296,2026-03-16,B02,Group Class,250,90
GS043297,2026-03-16,B02,Group Class,250,90
GS043298,2026-03-16,B02,Group Class,250,90
GS043299,2026-03-16,B02,Group Class,250,90
GS043300,2026-03-16,B02,Group Class,250,90
GS043301,2026-03-16,B02,Group Class,250,90
GS043302,2026-03-16,B02,Group Class,250,90
GS043303,2026-03-16,B02,Group Class,250,90
GS043304,2026-03-16,B02,Group Class,250,90
GS043305,2026-03-16,B02,Group Class,250,90
GS043306,2026-03-16,B02,Group Class,250,90
GS043307,2026-03-16,B02,Group Class,250,90
GS043308,2026-03-16,B02,Group Class,250,90
GS043309,2026-03-16,B02,Group Class,250,90
GS043310,2026-03-16,B02,Group Class,250,90
GS043311,2026-03-16,B02,Group Class,250,90
GS043312,2026-03-16,B02,Group Class,250,90
GS043313,2026-03-16,B02,Day Pass,150,20
GS043314,2026-03-16,B02,Day Pass,150,20
GS043315,2026-03-16,B02,Day Pass,150,20
GS043316,2026-03-16,B02,Day Pass,150,20
GS043317,2026-03-16,B03,Group Class,250,90
GS043318,2026-03-16,B03,Group Class,250,90
GS043319,2026-03-16,B03,Group Class,250,90
GS043320,2026-03-16,B03,Group Class,250,90
GS043321,2026-03-16,B03,Group Class,250,90
GS043322,2026-03-16,B03,Group Class,250,90
GS043323,2026-03-16,B03,Group Class,250,90
GS043324,2026-03-16,B03,Group Class,250,90
GS043325,2026-03-16,B03,Day Pass,150,20
GS043326,2026-03-16,B03,Day Pass,150,20
GS043327,2026-03-16,B03,Day Pass,150,20
GS043328,2026-03-16,B03,Day Pass,150,20
GS043329,2026-03-16,B03,Day Pass,150,20
GS043330,2026-03-16,B03,Day Pass,150,20
GS043331,2026-03-16,B03,Day Pass,150,20
GS043332,2026-03-16,B03,Day Pass,150,20
GS043333,2026-03-16,B03,Day Pass,150,20
GS043334,2026-03-16,B03,Day Pass,150,20
GS043335,2026-03-16,B03,Day Pass,150,20
GS043336,2026-03-16,B04,Personal Training,650,380
GS043337,2026-03-16,B04,Personal Training,650,380
GS043338,2026-03-16,B04,Group Class,250,90
GS043339,2026-03-16,B04,Group Class,250,90
GS043340,2026-03-16,B04,Group Class,250,90
GS043341,2026-03-16,B04,Group Class,250,90
GS043342,2026-03-16,B04,Day Pass,150,20
GS043343,2026-03-16,B04,Day Pass,150,20
GS043344,2026-03-16,B04,Day Pass,150,20
GS043345,2026-03-16,B04,Day Pass,150,20
GS043346,2026-03-16,B04,Day Pass,150,20
GS043347,2026-03-16,B04,Day Pass,150,20
GS043348,2026-03-16,B05,Personal Training,650,380
GS043349,2026-03-16,B05,Personal Training,650,380
GS043350,2026-03-16,B05,Personal Training,650,380
GS043351,2026-03-16,B05,Personal Training,650,380
GS043352,2026-03-16,B05,Personal Training,650,380
GS043353,2026-03-16,B05,Group Class,250,90
GS043354,2026-03-16,B05,Group Class,250,90
GS043355,2026-03-16,B05,Group Class,250,90
GS043356,2026-03-16,B05,Group Class,250,90
GS043357,2026-03-16,B05,Group Class,250,90
GS043358,2026-03-16,B05,Group Class,250,90
GS043359,2026-03-16,B05,Group Class,250,90
GS043360,2026-03-16,B05,Group Class,250,90
GS043361,2026-03-16,B05,Group Class,250,90
GS043362,2026-03-16,B05,Day Pass,150,20
GS043363,2026-03-16,B05,Day Pass,150,20
GS043364,2026-03-16,B05,Day Pass,150,20
GS043365,2026-03-16,B05,Day Pass,150,20
GS043366,2026-03-17,B01,Personal Training,650,380
GS043367,2026-03-17,B01,Personal Training,650,380
GS043368,2026-03-17,B01,Personal Training,650,380
GS043369,2026-03-17,B01,Personal Training,650,380
GS043370,2026-03-17,B01,Personal Training,650,380
GS043371,2026-03-17,B01,Personal Training,650,380
GS043372,2026-03-17,B01,Group Class,250,90
GS043373,2026-03-17,B01,Group Class,250,90
GS043374,2026-03-17,B01,Group Class,250,90
GS043375,2026-03-17,B01,Group Class,250,90
GS043376,2026-03-17,B01,Group Class,250,90
GS043377,2026-03-17,B01,Group Class,250,90
GS043378,2026-03-17,B01,Group Class,250,90
GS043379,2026-03-17,B01,Group Class,250,90
GS043380,2026-03-17,B01,Group Class,250,90
GS043381,2026-03-17,B01,Group Class,250,90
GS043382,2026-03-17,B01,Group Class,250,90
GS043383,2026-03-17,B01,Group Class,250,90
GS043384,2026-03-17,B01,Group Class,250,90
GS043385,2026-03-17,B01,Group Class,250,90
GS043386,2026-03-17,B01,Group Class,250,90
GS043387,2026-03-17,B01,Group Class,250,90
GS043388,2026-03-17,B01,Group Class,250,90
GS043389,2026-03-17,B01,Group Class,250,90
GS043390,2026-03-17,B01,Group Class,250,90
GS043391,2026-03-17,B01,Group Class,250,90
GS043392,2026-03-17,B01,Day Pass,150,20
GS043393,2026-03-17,B01,Day Pass,150,20
GS043394,2026-03-17,B01,Day Pass,150,20
GS043395,2026-03-17,B01,Day Pass,150,20
GS043396,2026-03-17,B01,Day Pass,150,20
GS043397,2026-03-17,B01,Day Pass,150,20
GS043398,2026-03-17,B01,Day Pass,150,20
GS043399,2026-03-17,B01,Day Pass,150,20
GS043400,2026-03-17,B01,Day Pass,150,20
GS043401,2026-03-17,B02,Personal Training,650,380
GS043402,2026-03-17,B02,Personal Training,650,380
GS043403,2026-03-17,B02,Personal Training,650,380
GS043404,2026-03-17,B02,Personal Training,650,380
GS043405,2026-03-17,B02,Personal Training,650,380
GS043406,2026-03-17,B02,Personal Training,650,380
GS043407,2026-03-17,B02,Group Class,250,90
GS043408,2026-03-17,B02,Group Class,250,90
GS043409,2026-03-17,B02,Group Class,250,90
GS043410,2026-03-17,B02,Group Class,250,90
GS043411,2026-03-17,B02,Group Class,250,90
GS043412,2026-03-17,B02,Group Class,250,90
GS043413,2026-03-17,B02,Group Class,250,90
GS043414,2026-03-17,B02,Group Class,250,90
GS043415,2026-03-17,B02,Group Class,250,90
GS043416,2026-03-17,B02,Group Class,250,90
GS043417,2026-03-17,B02,Group Class,250,90
GS043418,2026-03-17,B02,Group Class,250,90
GS043419,2026-03-17,B02,Group Class,250,90
GS043420,2026-03-17,B02,Group Class,250,90
GS043421,2026-03-17,B02,Group Class,250,90
GS043422,2026-03-17,B02,Group Class,250,90
GS043423,2026-03-17,B02,Group Class,250,90
GS043424,2026-03-17,B02,Group Class,250,90
GS043425,2026-03-17,B02,Group Class,250,90
GS043426,2026-03-17,B02,Group Class,250,90
GS043427,2026-03-17,B02,Day Pass,150,20
GS043428,2026-03-17,B02,Day Pass,150,20
GS043429,2026-03-17,B02,Day Pass,150,20
GS043430,2026-03-17,B02,Day Pass,150,20
GS043431,2026-03-17,B03,Personal Training,650,380
GS043432,2026-03-17,B03,Personal Training,650,380
GS043433,2026-03-17,B03,Group Class,250,90
GS043434,2026-03-17,B03,Group Class,250,90
GS043435,2026-03-17,B03,Group Class,250,90
GS043436,2026-03-17,B03,Group Class,250,90
GS043437,2026-03-17,B03,Day Pass,150,20
GS043438,2026-03-17,B03,Day Pass,150,20
GS043439,2026-03-17,B03,Day Pass,150,20
GS043440,2026-03-17,B03,Day Pass,150,20
GS043441,2026-03-17,B03,Day Pass,150,20
GS043442,2026-03-17,B03,Day Pass,150,20
GS043443,2026-03-17,B03,Day Pass,150,20
GS043444,2026-03-17,B03,Day Pass,150,20
GS043445,2026-03-17,B03,Day Pass,150,20
GS043446,2026-03-17,B03,Day Pass,150,20
GS043447,2026-03-17,B04,Personal Training,650,380
