payment_id,member_id,branch_id,plan_id,payment_date,payment_type,amount
PAY000898,M00898,B01,P3,2026-01-17,New,4000
PAY002233,M02233,B02,P4,2026-01-17,New,7500
PAY003826,M03826,B04,P1,2026-01-17,New,1500
PAY011457,M00292,B01,P3,2026-01-17,Renewal,4000
PAY011458,M00293,B01,P3,2026-01-17,Renewal,4000
PAY011535,M00852,B01,P1,2026-01-17,Renewal,1500
PAY011410,M00605,B01,P3,2026-01-17,Renewal,4000
PAY011462,M01492,B02,P1,2026-01-17,Renewal,1500
PAY011436,M04545,B05,P3,2026-01-17,Renewal,4000
PAY011369,M01214,B02,P5,2026-01-17,Renewal,13500
PAY004794,M04794,B05,P5,2026-01-17,New,13500
PAY011565,M01249,B02,P4,2026-01-17,Renewal,7500
PAY011487,M00787,B01,P3,2026-01-17,Renewal,4000
PAY011378,M04224,B05,P4,2026-01-17,Renewal,7500
PAY000881,M00881,B01,P3,2026-01-17,New,4000
PAY002186,M02186,B02,P5,2026-01-17,New,13500
PAY011482,M04636,B05,P3,2026-01-17,Renewal,4000
PAY011475,M01673,B02,P1,2026-01-17,Renewal,1500
PAY004802,M04802,B05,P1,2026-01-17,New,1500
PAY011399,M03495,B04,P4,2026-01-17,Renewal,7500
PAY002992,M02992,B03,P5,01/18/2026,New,13500
PAY002177,M02177,B02,P4,2026-01-18,New,7500
PAY002990,M02990,B03,,01/18/2026,New,1500
PAY011544,M03540,B04,P5,2026-01-18,Renewal,13500
PAY011467,M02971,B03,P1,01/18/2026,Renewal,1500
PAY002979,M02979,B03,P1,01/18/2026,New,1500
PAY011549,M04736,B05,P1,2026-01-18,Renewal,1500
PAY002187,M02187,B02,P3,2026-01-18,New,4000
PAY002201,M02201,B02,P3,2026-01-18,New,4000
PAY011554,M00826,B01,P2,2026-01-18,Renewal,1100
PAY011567,M01705,B02,P3,2026-01-18,Renewal,4000
PAY002978,M02978,B03,P4,01/18/2026,New,7500
PAY002209,M02209,B02,P2,2026-01-18,New,1100
PAY011385,M02050,B02,P3,2026-01-18,Renewal,4000
PAY000882,M00882,B01,P4,2026-01-18,New,7500
PAY002240,M02240,B02,P2,2026-01-18,New,1100
PAY011416,M02064,B02,P3,2026-01-18,Renewal,4000
PAY011368,M00839,B01,P1,2026-01-18,Renewal,1500
PAY003857,M03857,B04,P3,2026-01-18,New,4000
PAY002203,M02203,B02,P1,2026-01-19,New,1500
PAY011455,M00048,B01,P1,2026-01-19,Renewal,1500
PAY011456,M00193,B01,P3,2026-01-19,Renewal,4000
PAY011444,M01475,B02,P5,2026-01-19,Renewal,13500
PAY002225,M02225,B02,P4,2026-01-19,New,7500
PAY002976,M02976,B03,P1,01/19/2026,New,1500
PAY002977,M02977,B03,P5,01/19/2026,New,13500
PAY011484,M00488,B01,P3,2026-01-19,Renewal,4000
PAY011397,M02704,B03,P1,01/19/2026,Renewal,1500
PAY003832,M03832,B04,P1,2026-01-19,New,1500
PAY011537,M01858,B02,P3,2026-01-19,Renewal,4000
PAY002205,M02205,B02,P2,2026-01-19,New,1100
PAY011547,M04082,B05,P4,2026-01-19,Renewal,7500
PAY011523,M01441,B02,P3,2026-01-19,Renewal,4000
PAY011586,M03348,B04,P4,2026-01-19,Renewal,7500
PAY011400,M03545,B04,P5,2026-01-19,Renewal,13500
PAY011559,M02959,B03,P1,01/19/2026,Renewal,1500
PAY011473,M00766,B01,P2,2026-01-19,Renewal,1100
PAY011527,M02082,B02,P1,2026-01-19,Renewal,1500
PAY011413,M01442,B02,P3,2026-01-20,Renewal,4000
PAY011463,M01839,B02,P3,2026-01-20,Renewal,4000
PAY002243,M02243,B02,P4,2026-01-20,New,7500
PAY011415,M01984,B02,P1,2026-01-20,Renewal,1500
PAY011468,M03500,B04,P5,2026-01-20,Renewal,13500
PAY000854,M00854,B01,P1,2026-01-20,New,1500
PAY004764,M04764,B05,P4,2026-01-20,New,7500
PAY011573,M04666,B05,P1,2026-01-20,Renewal,1500
PAY011517,M03704,B04,P4,2026-01-20,Renewal,7500
PAY003845,M03845,B04,P1,2026-01-20,New,1500
PAY011599,M02107,B02,P2,2026-01-20,Renewal,1100
PAY011538,M02056,B02,P3,2026-01-20,Renewal,4000
PAY011501,M00087,B01,P4,2026-01-20,Renewal,7500
PAY011583,M02887,B03,P3,01/20/2026,Renewal,4000
PAY002983,M02983,B03,P1,01/20/2026,New,1500
PAY004788,M04788,B05,P1,2026-01-20,New,1500
PAY011423,M03496,B04,P5,2026-01-20,Renewal,13500
PAY011575,M00564,B01,P4,2026-01-20,Renewal,7500
PAY011446,M02068,B02,P3,2026-01-20,Renewal,4000
PAY002208,M02208,B02,P1,2026-01-20,New,1500
PAY002213,M02213,B02,P2,2026-01-20,New,1100
PAY011561,M04647,B05,P3,2026-01-20,Renewal,4000
PAY011497,M02094,B02,P2,2026-01-21,Renewal,1100
PAY000864,M00864,B01,P1,2026-01-21,New,1500
PAY011608,M00777,B01,P3,2026-01-21,Renewal,4000
PAY000859,M00859,B01,P2,2026-01-21,New,1100
PAY011601,M02687,B03,P1,01/21/2026,Renewal,1500
PAY011478,M03504,B04,P1,2026-01-21,Renewal,1500
PAY011490,M02076,B02,P3,2026-01-21,Renewal,4000
PAY011512,M02825,B03,,01/21/2026,Renewal,4000
PAY011510,M02745,B03,P5,01/21/2026,Renewal,13500
PAY011555,M01511,B02,P2,2026-01-21,Renewal,1100
PAY000887,M00887,B01,P1,2026-01-21,New,1500
PAY002223,M02223,B02,P3,2026-01-21,New,4000
PAY002222,M02222,B02,P3,2026-01-21,New,4000
PAY011534,M00450,B01,P5,2026-01-21,Renewal,13500
PAY011540,M02828,B03,P3,01/21/2026,Renewal,4000
PAY002218,M02218,B02,P1,2026-01-21,New,1500
PAY011428,M00573,B01,P3,2026-01-21,Renewal,4000
PAY011425,M00285,B01,P4,2026-01-21,Renewal,7500
PAY011421,M02743,B03,P5,01/21/2026,Renewal,13500
PAY004772,M04772,B05,P5,2026-01-21,New,13500
PAY004760,M04760,B05,P4,2026-01-21,New,7500
PAY000896,M00896,B01,P3,2026-01-21,New,4000
PAY011474,M01361,B02,P4,2026-01-21,Renewal,7500
PAY002192,M02192,B02,P3,2026-01-21,New,4000
PAY004762,M04762,B05,P3,2026-01-21,New,4000
PAY004763,M04763,B05,P1,2026-01-21,New,1500
PAY003847,M03847,B04,P3,2026-01-21,New,4000
PAY002196,M02196,B02,P5,2026-01-21,New,13500
PAY011553,M00794,B01,P3,2026-01-22,Renewal,4000
PAY011591,M00017,B01,P3,2026-01-22,Renewal,4000
PAY011558,M02003,B02,P1,2026-01-22,Renewal,1500
PAY011520,M00435,B01,P4,2026-01-22,Renewal,7500
PAY002219,M02219,B02,P5,2026-01-22,New,13500
PAY011533,M00220,B01,P4,2026-01-22,Renewal,7500
PAY002216,M02216,B02,P4,2026-01-22,New,7500
PAY002232,M02232,B02,P1,2026-01-22,New,1500
PAY011614,M02627,B03,P3,01/22/2026,Renewal,4000
PAY011519,M04740,B05,P1,2026-01-22,Renewal,1500
PAY011579,M00824,B01,P1,2026-01-22,Renewal,1500
PAY011550,M00004,B01,P3,2026-01-22,Renewal,4000
PAY011639,M01965,B02,P4,2026-01-22,Renewal,7500
PAY011518,M04430,B05,P4,2026-01-22,Renewal,7500
PAY011572,M04394,B05,P4,2026-01-22,Renewal,7500
PAY011529,M03624,B04,P1,2026-01-22,Renewal,1500
PAY002234,M02234,B02,P5,2026-01-22,New,13500
PAY011594,M00490,B01,P1,2026-01-22,Renewal,1500
PAY002996,M02996,B03,P1,01/22/2026,New,1500
PAY011460,M01199,B02,P4,2026-01-22,Renewal,7500
PAY011592,M00441,B01,P3,2026-01-22,Renewal,4000
PAY000894,M00894,B01,P2,2026-01-22,New,1100
PAY011481,M04407,B05,P5,2026-01-22,Renewal,13500
PAY011411,M00783,B01,P1,2026-01-22,Renewal,1500
PAY003839,M03839,B04,P2,2026-01-22,New,1100
PAY011420,M02622,B03,P3,01/22/2026,Renewal,4000
PAY002975,M02975,B03,P1,01/22/2026,New,1500
PAY000871,M00871,B01,P1,2026-01-22,New,1500
PAY004768,M04768,B05,P3,2026-01-22,New,4000
PAY004799,M04799,B05,P1,2026-01-22,New,1500
PAY004803,M04803,B05,P3,2026-01-22,New,4000
PAY011577,M00781,B01,P1,2026-01-23,Renewal,1500
PAY002997,M02997,B03,P1,01/23/2026,New,1500
PAY002986,M02986,B03,P1,01/23/2026,New,1500
PAY000867,M00867,B01,P1,2026-01-23,New,1500
PAY011606,M00555,B01,P1,2026-01-23,Renewal,1500
PAY002244,M02244,B02,P3,2026-01-23,New,4000
PAY011604,M04719,B05,P3,2026-01-23,Renewal,4000
PAY011469,M03807,B04,P1,2026-01-23,Renewal,1500
PAY011649,M01628,B02,P3,2026-01-23,Renewal,4000
PAY011472,M00451,B01,P4,2026-01-23,Renewal,7500
PAY000900,M00900,B01,P1,2026-01-23,New,1500
PAY002217,M02217,B02,P4,2026-01-23,New,7500
PAY011635,M01158,B02,P5,2026-01-23,Renewal,13500
PAY011536,M01423,B02,P1,2026-01-23,Renewal,1500
PAY011562,M00246,B01,P3,2026-01-23,Renewal,4000
PAY002182,M02182,B02,P2,2026-01-23,New,1100
PAY011459,M00401,B01,P5,2026-01-23,Renewal,13500
PAY011486,M00693,B01,P4,2026-01-23,Renewal,7500
PAY011602,M02930,B03,P1,01/23/2026,Renewal,1500
PAY003837,M03837,B04,P1,2026-01-23,New,1500
PAY011557,M01897,B02,P1,2026-01-23,Renewal,1500
PAY011543,M03336,B04,P4,2026-01-23,Renewal,7500
PAY011621,M00685,B01,P3,2026-01-23,Renewal,4000
PAY011442,M01211,B02,P3,2026-01-23,Renewal,4000
PAY011449,M02599,B03,P5,01/23/2026,Renewal,13500
PAY002998,M02998,B03,P4,01/24/2026,New,7500
PAY004774,M04774,B05,P1,2026-01-24,New,1500
PAY011613,M02135,B02,P3,2026-01-24,Renewal,4000
PAY011532,M00126,B01,P3,2026-01-24,Renewal,4000
PAY003846,M03846,B04,P1,2026-01-24,New,1500
PAY011581,M01696,B02,P5,2026-01-24,Renewal,13500
PAY011541,M02950,B03,P3,01/24/2026,Renewal,4000
PAY011645,M04656,B05,P1,2026-01-24,Renewal,1500
PAY011552,M00635,B01,P1,2026-01-24,Renewal,1500
PAY011571,M03785,B04,P1,2026-01-24,Renewal,1500
PAY011637,M01675,B02,P3,2026-01-24,Renewal,4000
PAY011569,M02938,B03,P1,01/24/2026,Renewal,1500
PAY000879,M00879,B01,P1,2026-01-24,New,1500
PAY000901,M00901,B01,P5,2026-01-24,New,13500
PAY000862,M00862,B01,P3,2026-01-24,New,4000
PAY011515,M03451,B04,P4,2026-01-24,Renewal,7500
PAY011489,M01603,B02,P5,2026-01-24,Renewal,13500
PAY011464,M02072,B02,P1,2026-01-24,Renewal,1500
PAY011454,M04422,B05,P3,2026-01-24,Renewal,4000
PAY002204,M02204,B02,P3,2026-01-24,New,4000
PAY011453,M03992,B05,P4,2026-01-24,Renewal,7500
PAY011466,M02881,B03,P4,01/24/2026,Renewal,7500
PAY011450,M02818,B03,P3,01/24/2026,Renewal,4000
PAY002194,M02194,B02,P1,2026-01-24,New,1500
PAY011600,M02113,B02,P1,2026-01-24,Renewal,1500
PAY011513,M02934,B03,P3,01/24/2026,Renewal,4000
PAY011659,M04107,B05,P4,2026-01-24,Renewal,7500
PAY004779,M04779,B05,P2,2026-01-24,New,1100
PAY011597,M01706,B02,P4,2026-01-24,Renewal,7500
PAY003848,M03848,B04,P3,2026-01-25,New,4000
PAY002181,M02181,B02,P5,2026-01-25,New,13500
PAY011650,M01681,B02,P3,2026-01-25,Renewal,4000
PAY011648,M01525,B02,P1,2026-01-25,Renewal,1500
PAY003849,M03849,B04,P1,2026-01-25,New,1500
PAY002214,M02214,B02,P1,2026-01-25,New,1500
PAY004796,M04796,B05,P4,2026-01-25,New,7500
PAY011545,M03664,B04,P3,2026-01-25,Renewal,4000
PAY002188,M02188,B02,P5,2026-01-25,New,13500
PAY011578,M00812,B01,P2,2026-01-25,Renewal,1100
PAY004797,M04797,B05,P1,2026-01-25,New,1500
PAY004801,M04801,B05,P3,2026-01-25,New,4000
PAY011620,M00481,B01,P3,2026-01-25,Renewal,4000
PAY011530,M03632,B04,P3,2026-01-25,Renewal,4000
PAY011634,M00835,B01,P1,2026-01-25,Renewal,1500
PAY004787,M04787,B05,P3,2026-01-25,New,4000
PAY000873,M00873,B01,P1,2026-01-25,New,1500
PAY002189,M02189,B02,P5,2026-01-25,New,13500
PAY011479,M03544,B04,P5,2026-01-25,Renewal,13500
PAY011471,M00104,B01,P5,2026-01-25,Renewal,13500
PAY002980,M02980,B03,P1,01/25/2026,New,1500
PAY002230,M02230,B02,P1,2026-01-25,New,1500
PAY011623,M01950,B02,P4,2026-01-26,Renewal,7500
PAY000907,M00907,B01,P1,2026-01-26,New,1500
PAY004765,M04765,B05,P3,2026-01-26,New,4000
PAY011507,M01933,B02,P1,2026-01-26,Renewal,1500
PAY011546,M03706,B04,P3,2026-01-26,Renewal,4000
PAY003002,M03002,B03,P4,01/26/2026,New,7500
PAY011588,M03726,B04,P4,2026-01-26,Renewal,7500
PAY011570,M03776,B04,P3,2026-01-26,Renewal,4000
PAY002229,M02229,B02,P1,2026-01-26,New,1500
PAY004784,M04784,B05,P3,2026-01-26,New,4000
PAY011480,M03629,B04,P4,2026-01-26,Renewal,7500
PAY011525,M01946,B02,P3,2026-01-26,Renewal,4000
PAY011615,M02739,B03,P5,01/26/2026,Renewal,13500
PAY011580,M01551,B02,P4,2026-01-26,Renewal,7500
PAY004785,M04785,B05,P5,2026-01-26,New,13500
PAY011509,M02144,B02,P1,2026-01-27,Renewal,1500
PAY000902,M00902,B01,P3,2026-01-27,New,4000
PAY003856,M03856,B04,P3,2026-01-27,New,4000
PAY011563,M00806,B01,P1,2026-01-27,Renewal,1500
PAY002224,M02224,B02,P1,2026-01-27,New,1500
PAY004773,M04773,B05,P3,2026-01-27,New,4000
PAY011652,M03800,B04,P1,2026-01-27,Renewal,1500
PAY002175,M02175,B02,P3,2026-01-27,New,4000
PAY004766,M04766,B05,P3,2026-01-27,New,4000
PAY011584,M02935,B03,P3,01/27/2026,Renewal,4000
PAY004761,M04761,B05,P1,2026-01-27,New,1500
PAY011521,M00584,B01,P4,2026-01-27,Renewal,7500
PAY011498,M02513,B03,P1,01/27/2026,Renewal,1500
PAY004791,M04791,B05,P4,2026-01-27,New,7500
PAY011488,M00799,B01,P3,2026-01-27,Renewal,4000
PAY011610,M01203,B02,P4,2026-01-27,Renewal,7500
PAY011589,M04633,B05,P4,2026-01-28,Renewal,7500
PAY011590,M04724,B05,P3,2026-01-28,Renewal,4000
PAY004786,M04786,B05,P3,2026-01-28,New,4000
PAY011633,M00815,B01,P1,2026-01-28,Renewal,1500
PAY011596,M00762,B01,P1,2026-01-28,Renewal,1500
PAY011664,M00836,B01,P1,2026-01-28,Renewal,1500
PAY011667,M02070,B02,P3,2026-01-28,Renewal,4000
PAY011504,M00819,B01,P1,2026-01-28,Renewal,1500
PAY000893,M00893,B01,P4,2026-01-28,New,7500
PAY011671,M03813,B04,P1,2026-01-28,Renewal,1500
PAY011685,M00169,B01,P5,2026-01-28,Renewal,13500
PAY011524,M01571,B02,P3,2026-01-28,Renewal,4000
PAY011694,M03628,B04,P1,2026-01-28,Renewal,1500
PAY011647,M00851,B01,P1,2026-01-28,Renewal,1500
PAY003834,M03834,B04,P3,2026-01-28,New,4000
PAY011646,M00838,B01,P1,2026-01-28,Renewal,1500
PAY000889,M00889,B01,P4,2026-01-29,New,7500
PAY002221,M02221,B02,P1,2026-01-29,New,1500
PAY002974,M02974,B03,P3,01/29/2026,New,4000
PAY011605,M00328,B01,P3,2026-01-29,Renewal,4000
PAY002236,M02236,B02,P1,2026-01-29,New,1500
PAY002195,M02195,B02,P1,2026-01-29,New,1500
PAY011689,M02123,B02,P1,2026-01-29,Renewal,1500
PAY011503,M00383,B01,P1,2026-01-29,Renewal,1500
PAY011511,M02752,B03,P4,01/29/2026,Renewal,7500
PAY002198,M02198,B02,P4,2026-01-29,New,7500
PAY000877,M00877,B01,P3,2026-01-29,New,4000
PAY011531,M04186,B05,P4,2026-01-29,Renewal,7500
PAY011638,M01708,B02,P4,2026-01-29,Renewal,7500
PAY011631,M00281,B01,P2,2026-01-29,Renewal,1100
PAY011566,M01497,B02,P3,2026-01-29,Renewal,4000
PAY004770,M04770,B05,P4,2026-01-29,New,7500
PAY004798,M04798,B05,P4,2026-01-29,New,7500
PAY011556,M01660,B02,P3,2026-01-29,Renewal,4000
PAY011625,M01961,B02,P3,2026-01-29,Renewal,4000
PAY003833,M03833,B04,P1,2026-01-29,New,1500
PAY011522,M00704,B01,P3,2026-01-29,Renewal,4000
PAY003827,M03827,B04,P3,2026-01-30,New,4000
PAY004789,M04789,B05,P1,2026-01-30,New,1500
PAY003824,M03824,B04,P2,2026-01-30,New,1100
PAY003836,M03836,B04,P1,2026-01-30,New,1500
PAY004792,M04792,B05,P3,2026-01-30,New,4000
PAY002987,M02987,B03,P1,01/30/2026,New,1500
PAY003830,M03830,B04,P5,2026-01-30,New,13500
PAY004800,M04800,B05,P3,2026-01-30,New,4000
PAY011585,M03226,B04,P3,2026-01-30,Renewal,4000
PAY011696,M03779,B04,P2,2026-01-30,Renewal,1100
PAY002193,M02193,B02,P2,2026-01-30,New,1100
PAY000857,M00857,B01,P1,2026-01-30,New,1500
PAY011607,M00736,B01,P3,2026-01-30,Renewal,4000
PAY002183,M02183,B02,P1,2026-01-30,New,1500
PAY000899,M00899,B01,P1,2026-01-30,New,1500
PAY011665,M01953,B02,P3,2026-01-30,Renewal,4000
PAY011616,M03786,B04,P2,2026-01-30,Renewal,1100
PAY011628,M03195,B04,P4,2026-01-30,Renewal,7500
PAY011709,M01465,B02,P4,2026-01-30,Renewal,7500
PAY011673,M04418,B05,P3,2026-01-30,Renewal,4000
PAY011693,M03508,B04,P4,2026-01-30,Renewal,7500
PAY011681,M03816,B04,P4,2026-01-30,Renewal,7500
PAY000869,M00869,B01,P3,2026-01-31,New,4000
PAY002993,M02993,B03,P1,01/31/2026,New,1500
PAY011679,M03534,B04,P3,2026-01-31,Renewal,4000
PAY011711,M01819,B02,P1,2026-01-31,Renewal,1500
PAY002985,M02985,B03,P4,01/31/2026,New,7500
PAY004767,M04767,B05,P4,2026-01-31,New,7500
PAY011539,M02109,B02,P1,2026-01-31,Renewal,1500
PAY000904,M00904,B01,P5,2026-01-31,New,13500
PAY011735,M04389,B05,P2,2026-01-31,Renewal,1100
PAY011677,M02059,B02,P2,2026-01-31,Renewal,1100
PAY011688,M01596,B02,P4,2026-01-31,Renewal,7500
PAY002206,M02206,B02,P3,2026-01-31,New,4000
PAY011697,M04460,B05,P5,2026-01-31,Renewal,13500
PAY011619,M00468,B01,P5,2026-01-31,Renewal,13500
PAY011627,M02814,B03,P1,01/31/2026,Renewal,1500
PAY011629,M04097,B05,P1,2026-01-31,Renewal,1500
PAY011707,M03844,B04,P1,2026-02-01,Renewal,1500
PAY011598,M01791,B02,P1,2026-02-01,Renewal,1500
PAY004831,M04831,B05,P5,2026-02-01,New,13500
PAY011609,M01174,B02,P3,2026-02-01,Renewal,4000
PAY011662,M00580,B01,P3,2026-02-01,Renewal,4000
PAY011617,M04439,B05,P4,2026-02-01,Renewal,7500
PAY004826,M04826,B05,P3,2026-02-01,New,4000
PAY000909,M00909,B01,P5,2026-02-01,New,13500
PAY011742,M02118,B02,P2,2026-02-01,Renewal,1100
PAY011624,M01951,B02,P3,2026-02-01,Renewal,4000
PAY003868,M03868,B04,P1,2026-02-01,New,1500
PAY011574,M00096,B01,P3,2026-02-01,Renewal,4000
PAY011595,M00719,B01,P1,2026-02-01,Renewal,1500
PAY000921,M00921,B01,P3,2026-02-01,New,4000
PAY011636,M01674,B02,P4,2026-02-01,Renewal,7500
PAY002290,M02290,B02,P3,2026-02-01,New,4000
PAY002288,M02288,B02,P1,2026-02-01,New,1500
PAY011551,M00461,B01,P4,2026-02-01,Renewal,7500
PAY011560,M04133,B05,P4,2026-02-01,Renewal,7500
PAY011593,M00448,B01,P5,2026-02-01,Renewal,13500
PAY011630,M00115,B01,P3,2026-02-01,Renewal,4000
PAY011686,M00801,B01,P3,2026-02-01,Renewal,4000
PAY011643,M03803,B04,P1,2026-02-01,Renewal,1500
PAY011749,M00810,B01,P3,2026-02-02,Renewal,4000
PAY011748,M00197,B01,P3,2026-02-02,Renewal,4000
PAY011680,M03810,B04,P1,2026-02-02,Renewal,1500
PAY002249,M02249,B02,P1,2026-02-02,New,1500
PAY011732,M02877,B03,P1,02/02/2026,Renewal,1500
PAY011733,M03841,B04,P1,2026-02-02,Renewal,1500
PAY000954,M00954,B01,P3,2026-02-02,New,4000
PAY011564,M01156,B02,P4,2026-02-02,Renewal,7500
PAY004830,M04830,B05,P2,2026-02-02,New,1100
PAY011743,M02212,B02,P1,2026-02-02,Renewal,1500
PAY011611,M01788,B02,P1,2026-02-02,Renewal,1500
PAY011612,M02111,B02,P1,2026-02-02,Renewal,1500
PAY011692,M02602,B03,P1,02/02/2026,Renewal,1500
PAY003012,M03012,B03,P2,02/02/2026,New,1100
PAY011582,M02098,B02,P1,2026-02-02,Renewal,1500
PAY011568,M02156,B02,P3,2026-02-02,Renewal,4000
PAY011653,M04405,B05,P5,2026-02-03,Renewal,13500
PAY003007,M03007,B03,P4,02/03/2026,New,7500
PAY011726,M04288,B05,P3,2026-02-03,Renewal,4000
PAY011706,M02674,B03,P5,02/03/2026,Renewal,13500
PAY011701,M00855,B01,P1,2026-02-03,Renewal,1500
PAY000943,M00943,B01,P1,2026-02-03,New,1500
PAY000922,M00922,B01,P3,2026-02-03,New,4000
PAY011640,M01970,B02,P5,2026-02-03,Renewal,13500
PAY002247,M02247,B02,P4,2026-02-03,New,7500
PAY000917,M00917,B01,P5,2026-02-03,New,13500
PAY011756,M04117,B05,P3,2026-02-03,Renewal,4000
PAY011752,M02099,B02,P2,2026-02-03,Renewal,1100
PAY011576,M00696,B01,P4,2026-02-03,Renewal,7500
PAY003017,M03017,B03,P3,02/03/2026,New,4000
PAY011603,M04643,B05,P4,2026-02-03,Renewal,7500
PAY011587,M03520,B04,P3,2026-02-03,Renewal,4000
PAY011775,M04080,B05,P3,2026-02-04,Renewal,4000
PAY011755,M03559,B04,P5,2026-02-04,Renewal,13500
PAY002284,M02284,B02,P1,2026-02-04,New,1500
PAY004836,M04836,B05,P1,2026-02-04,New,1500
PAY002276,M02276,B02,P5,2026-02-04,New,13500
PAY011746,M04577,B05,P3,2026-02-04,Renewal,4000
PAY011778,M00560,B01,P1,2026-02-04,Renewal,1500
PAY003025,M03025,B03,P4,02/04/2026,New,7500
PAY011654,M01501,B02,P3,2026-02-04,Renewal,4000
PAY011715,M00722,B01,P4,2026-02-04,Renewal,7500
PAY000941,M00941,B01,P1,2026-02-04,New,1500
PAY011716,M00905,B01,P1,2026-02-04,Renewal,1500
PAY000959,M00959,B01,P2,2026-02-04,New,1100
PAY011722,M02819,B03,P3,02/04/2026,Renewal,4000
PAY011622,M01487,B02,P1,2026-02-04,Renewal,1500
PAY011786,M01947,B02,P4,2026-02-04,Renewal,7500
PAY011719,M01754,B02,P5,2026-02-04,Renewal,13500
PAY011763,M01393,B02,P5,2026-02-04,Renewal,13500
PAY011721,M02013,B02,P2,2026-02-04,Renewal,1100
PAY000949,M00949,B01,P3,2026-02-04,New,4000
PAY011785,M01690,B02,P1,2026-02-05,Renewal,1500
PAY011770,M02909,B03,P3,02/05/2026,Renewal,4000
PAY011747,M04730,B05,P2,2026-02-05,Renewal,1100
PAY011717,M01335,B02,P2,2026-02-05,Renewal,1100
PAY011777,M00176,B01,P1,2026-02-05,Renewal,1500
PAY004809,M04809,B05,P1,2026-02-05,New,1500
PAY011736,M04583,B05,P4,2026-02-05,Renewal,7500
PAY011727,M00458,B01,P2,2026-02-05,Renewal,1100
PAY004813,M04813,B05,P3,2026-02-05,New,4000
PAY011771,M03281,B04,P3,2026-02-05,Renewal,4000
PAY011758,M00449,B01,P3,2026-02-05,Renewal,4000
PAY011714,M03822,B04,P1,2026-02-05,Renewal,1500
PAY003008,M03008,B03,P1,02/05/2026,New,1500
PAY011642,M03237,B04,P5,2026-02-05,Renewal,13500
PAY002285,M02285,B02,P1,2026-02-05,New,1500
PAY011668,M02101,B02,P1,2026-02-05,Renewal,1500
PAY011789,M02942,B03,P3,02/05/2026,Renewal,4000
PAY011632,M00792,B01,P3,2026-02-05,Renewal,4000
PAY011651,M02086,B02,P2,2026-02-05,Renewal,1100
PAY011687,M01308,B02,P3,2026-02-05,Renewal,4000
PAY011793,M04790,B05,P1,2026-02-05,Renewal,1500
PAY011641,M02617,B03,P4,02/05/2026,Renewal,7500
PAY011660,M00043,B01,P5,2026-02-05,Renewal,13500
PAY011670,M02751,B03,P4,02/05/2026,Renewal,7500
PAY011676,M00274,B01,P1,2026-02-05,Renewal,1500
PAY011657,M02683,B03,P3,02/05/2026,Renewal,4000
PAY011724,M02897,B03,P3,02/06/2026,Renewal,4000
PAY002251,M02251,B02,P1,2026-02-06,New,1500
PAY003864,M03864,B04,P4,2026-02-06,New,7500
PAY011700,M00700,B01,P1,2026-02-06,Renewal,1500
PAY000919,M00919,B01,P1,2026-02-06,New,1500
PAY003029,M03029,B03,P2,02/06/2026,New,1100
PAY003874,M03874,B04,P5,2026-02-06,New,13500
PAY003026,M03026,B03,P3,02/06/2026,New,4000
PAY011750,M00811,B01,P3,2026-02-06,Renewal,4000
PAY011672,M04400,B05,P2,2026-02-06,Renewal,1100
PAY011678,M03152,B04,P3,2026-02-06,Renewal,4000
PAY004805,M04805,B05,P4,2026-02-06,New,7500
PAY011708,M00802,B01,P1,2026-02-06,Renewal,1500
PAY011626,M02037,B02,P2,2026-02-06,Renewal,1100
PAY011784,M01629,B02,P2,2026-02-06,Renewal,1100
PAY011618,M00020,B01,P1,2026-02-06,Renewal,1500
PAY011723,M02861,B03,P1,02/06/2026,Renewal,1500
PAY011768,M02197,B02,P2,2026-02-06,Renewal,1100
PAY002263,M02263,B02,P5,2026-02-07,New,13500
PAY003880,M03880,B04,P1,2026-02-07,New,1500
PAY003871,M03871,B04,P3,2026-02-07,New,4000
PAY003869,M03869,B04,P1,2026-02-07,New,1500
PAY011644,M04419,B05,P4,2026-02-07,Renewal,7500
PAY000928,M00928,B01,P3,2026-02-07,New,4000
PAY011699,M00688,B01,P3,2026-02-07,Renewal,4000
PAY011658,M03799,B04,P1,2026-02-07,Renewal,1500
PAY011788,M02207,B02,P1,2026-02-07,Renewal,1500
PAY011791,M03150,B04,P3,2026-02-07,Renewal,4000
PAY011797,M00883,B01,P2,2026-02-07,Renewal,1100
PAY011712,M02741,B03,P3,02/07/2026,Renewal,4000
PAY011803,M00057,B01,P3,2026-02-07,Renewal,4000
PAY011808,M01282,B02,P4,2026-02-07,Renewal,7500
PAY011809,M01397,B02,P4,2026-02-07,Renewal,7500
PAY011669,M02148,B02,P1,2026-02-07,Renewal,1500
PAY011730,M02228,B02,P1,2026-02-07,Renewal,1500
PAY011810,M01406,B02,P1,2026-02-07,Renewal,1500
PAY004834,M04834,B05,P1,2026-02-07,New,1500
PAY004840,M04840,B05,P1,2026-02-07,New,1500
PAY011729,M02032,B02,P1,2026-02-07,Renewal,1500
PAY011822,M00587,B01,P2,2026-02-08,Renewal,1100
PAY011773,M03842,B04,P3,2026-02-08,Renewal,4000
PAY011817,M03494,B04,P3,2026-02-08,Renewal,4000
PAY004829,M04829,B05,P1,2026-02-08,New,1500
PAY011833,M03580,B04,P4,2026-02-08,Renewal,7500
PAY000924,M00924,B01,P2,2026-02-08,New,1100
